level,id,dataset,ie_pred_kcalmol,true_kcalmol,error_kcalmol,abs_error_kcalmol
M06-2X__Def2TZVPP,IE-ARION583-229,ARION583,-22.53847866,-21.276,-1.262478665,1.262478665
M06-2X__Def2TZVPP,IE-ARION583-230,ARION583,-13.36349796,-13.592,0.228502039,0.228502039
M06-2X__Def2TZVPP,IE-ARION583-231,ARION583,-47.58234353,-33.569,-14.01334353,14.01334353
M06-2X__Def2TZVPP,IE-ARION583-232,ARION583,-32.00399799,-20.817,-11.18699799,11.18699799
M06-2X__Def2TZVPP,IE-ARION583-233,ARION583,-23.87848563,-22.24,-1.638485627,1.638485627
M06-2X__Def2TZVPP,IE-ARION583-234,ARION583,-14.28851801,-15.021,0.732481991,0.732481991
M06-2X__Def2TZVPP,IE-ARION583-235,ARION583,-23.29954253,-23.107,-0.192542529,0.192542529
M06-2X__Def2TZVPP,IE-ARION583-236,ARION583,-12.13229749,-11.357,-0.775297489,0.775297489
M06-2X__Def2TZVPP,IE-ARION583-237,ARION583,-11.5179332,-11.098,-0.419933197,0.419933197
M06-2X__Def2TZVPP,IE-ARION583-238,ARION583,-19.96951275,-18.816,-1.153512751,1.153512751
M06-2X__Def2TZVPP,IE-ARION583-239,ARION583,0.691295093,-0.822,1.513295093,1.513295093
M06-2X__Def2TZVPP,IE-ARION583-240,ARION583,0.664069565,0.505,0.159069565,0.159069565
M06-2X__Def2TZVPP,IE-ARION583-241,ARION583,-6.275923084,-5.262,-1.013923084,1.013923084
M06-2X__Def2TZVPP,IE-ARION583-242,ARION583,2.696485772,3.167,-0.470514228,0.470514228
M06-2X__Def2TZVPP,IE-ARION583-243,ARION583,-4.450017743,-4.932,0.481982257,0.481982257
M06-2X__Def2TZVPP,IE-ARION583-244,ARION583,-0.458512391,-0.185,-0.273512391,0.273512391
M06-2X__Def2TZVPP,IE-ARION583-245,ARION583,-10.406755,-10.321,-0.085755001,0.085755001
M06-2X__Def2TZVPP,IE-ARION583-246,ARION583,-0.293156439,-0.702,0.408843561,0.408843561
M06-2X__Def2TZVPP,IE-ARION583-247,ARION583,-10.69421733,-10.56,-0.134217329,0.134217329
M06-2X__Def2TZVPP,IE-ARION583-248,ARION583,-2.753891333,-2.99,0.236108667,0.236108667
M06-2X__Def2TZVPP,IE-ARION583-249,ARION583,-3.384548877,-3.907,0.522451123,0.522451123
M06-2X__Def2TZVPP,IE-ARION583-250,ARION583,-22.41249797,-21.024,-1.388497971,1.388497971
M06-2X__Def2TZVPP,IE-ARION583-251,ARION583,-47.01262279,-33.045,-13.96762279,13.96762279
M06-2X__Def2TZVPP,IE-ARION583-252,ARION583,-31.66732487,-20.629,-11.03832487,11.03832487
M06-2X__Def2TZVPP,IE-ARION583-253,ARION583,-21.98843711,-20.412,-1.57643711,1.57643711
M06-2X__Def2TZVPP,IE-ARION583-254,ARION583,-10.60050001,-11.358,0.757499988,0.757499988
M06-2X__Def2TZVPP,IE-ARION583-255,ARION583,-21.90515744,-22.255,0.349842564,0.349842564
M06-2X__Def2TZVPP,IE-ARION583-256,ARION583,-10.73442251,-9.914,-0.820422506,0.820422506
M06-2X__Def2TZVPP,IE-ARION583-257,ARION583,-9.91186743,-9.325,-0.58686743,0.58686743
M06-2X__Def2TZVPP,IE-ARION583-258,ARION583,-7.120688209,-6.496,-0.624688209,0.624688209
M06-2X__Def2TZVPP,IE-ARION583-259,ARION583,-2.891865489,-2.838,-0.053865489,0.053865489
M06-2X__Def2TZVPP,IE-ARION583-260,ARION583,0.155624526,-1.473,1.628624526,1.628624526
M06-2X__Def2TZVPP,IE-ARION583-261,ARION583,-0.390033494,-0.335,-0.055033494,0.055033494
M06-2X__Def2TZVPP,IE-ARION583-262,ARION583,-2.614941378,-1.678,-0.936941378,0.936941378
M06-2X__Def2TZVPP,IE-ARION583-263,ARION583,-0.971380975,-2.271,1.299619025,1.299619025
M06-2X__Def2TZVPP,IE-ARION583-264,ARION583,-3.238933919,-2.869,-0.369933919,0.369933919
M06-2X__Def2TZVPP,IE-ARION583-265,ARION583,-4.306154904,-4.657,0.350845096,0.350845096
M06-2X__Def2TZVPP,IE-ARION583-266,ARION583,-0.477688248,-1.084,0.606311752,0.606311752
M06-2X__Def2TZVPP,IE-ARION583-267,ARION583,-7.686808996,-7.803,0.116191004,0.116191004
M06-2X__Def2TZVPP,IE-ARION583-268,ARION583,-1.158472511,-2.198,1.039527489,1.039527489
M06-2X__Def2TZVPP,IE-ARION583-269,ARION583,-20.23038291,-18.659,-1.571382911,1.571382911
M06-2X__Def2TZVPP,IE-ARION583-270,ARION583,-10.39072486,-10.987,0.596275136,0.596275136
M06-2X__Def2TZVPP,IE-ARION583-271,ARION583,-48.45226134,-34.388,-14.06426134,14.06426134
M06-2X__Def2TZVPP,IE-ARION583-272,ARION583,-32.90472039,-21.705,-11.19972039,11.19972039
M06-2X__Def2TZVPP,IE-ARION583-273,ARION583,-22.73916573,-21.234,-1.505165729,1.505165729
M06-2X__Def2TZVPP,IE-ARION583-274,ARION583,-17.40449762,-18.073,0.668502377,0.668502377
M06-2X__Def2TZVPP,IE-ARION583-275,ARION583,-20.99721732,-21.557,0.559782681,0.559782681
M06-2X__Def2TZVPP,IE-ARION583-276,ARION583,-13.70058614,-13.192,-0.508586142,0.508586142
M06-2X__Def2TZVPP,IE-ARION583-277,ARION583,-12.70999899,-12.527,-0.182998991,0.182998991
M06-2X__Def2TZVPP,IE-ARION583-278,ARION583,-6.604357592,-5.658,-0.946357592,0.946357592
M06-2X__Def2TZVPP,IE-ARION583-279,ARION583,0.957136562,0.897,0.060136562,0.060136562
M06-2X__Def2TZVPP,IE-ARION583-280,ARION583,2.762892394,2.578,0.184892394,0.184892394
M06-2X__Def2TZVPP,IE-ARION583-281,ARION583,-3.049332039,-1.61,-1.439332039,1.439332039
M06-2X__Def2TZVPP,IE-ARION583-282,ARION583,-0.919157361,-1.926,1.006842639,1.006842639
M06-2X__Def2TZVPP,IE-ARION583-283,ARION583,-4.739686134,-3.956,-0.783686134,0.783686134
M06-2X__Def2TZVPP,IE-ARION583-284,ARION583,-7.670334569,-7.7,0.029665431,0.029665431
M06-2X__Def2TZVPP,IE-ARION583-285,ARION583,-3.646047606,-3.95,0.303952394,0.303952394
M06-2X__Def2TZVPP,IE-ARION583-286,ARION583,-6.326742966,-6.258,-0.068742966,0.068742966
M06-2X__Def2TZVPP,IE-ARION583-287,ARION583,-1.06666504,-1.781,0.71433496,0.71433496
M06-2X__Def2TZVPP,IE-ARION583-288,ARION583,-21.81493089,-20.437,-1.377930893,1.377930893
M06-2X__Def2TZVPP,IE-ARION583-289,ARION583,-49.37383466,-35.37,-14.00383466,14.00383466
M06-2X__Def2TZVPP,IE-ARION583-290,ARION583,-33.56824434,-22.188,-11.38024434,11.38024434
M06-2X__Def2TZVPP,IE-ARION583-291,ARION583,-21.74988238,-19.908,-1.841882382,1.841882382
M06-2X__Def2TZVPP,IE-ARION583-292,ARION583,-16.70842282,-17.587,0.878577176,0.878577176
M06-2X__Def2TZVPP,IE-ARION583-293,ARION583,-21.37802708,-22.069,0.690972924,0.690972924
M06-2X__Def2TZVPP,IE-ARION583-294,ARION583,-14.97567423,-13.94,-1.035674234,1.035674234
M06-2X__Def2TZVPP,IE-ARION583-295,ARION583,-14.98178949,-14.468,-0.513789492,0.513789492
M06-2X__Def2TZVPP,IE-ARION583-296,ARION583,-9.721335401,-9.273,-0.448335401,0.448335401
M06-2X__Def2TZVPP,IE-ARION583-297,ARION583,-6.722672534,-7.63,0.907327466,0.907327466
M06-2X__Def2TZVPP,IE-ARION583-298,ARION583,-9.108267079,-8.093,-1.015267079,1.015267079
M06-2X__Def2TZVPP,IE-ARION583-299,ARION583,-3.739934363,-3.014,-0.725934363,0.725934363
M06-2X__Def2TZVPP,IE-ARION583-300,ARION583,-4.464988482,-5.204,0.739011518,0.739011518
M06-2X__Def2TZVPP,IE-ARION583-301,ARION583,-8.255499038,-7.548,-0.707499038,0.707499038
M06-2X__Def2TZVPP,IE-ARION583-302,ARION583,-9.411954057,-9.133,-0.278954057,0.278954057
M06-2X__Def2TZVPP,IE-ARION583-303,ARION583,-4.870124551,-5.156,0.285875449,0.285875449
M06-2X__Def2TZVPP,IE-ARION583-304,ARION583,-8.480578476,-8.294,-0.186578476,0.186578476
M06-2X__Def2TZVPP,IE-ARION583-305,ARION583,-2.807204561,-3.683,0.875795439,0.875795439
M06-2X__Def2TZVPP,IE-ARION583-306,ARION583,-12.60678007,-11.782,-0.824780072,0.824780072
M06-2X__Def2TZVPP,IE-ARION583-307,ARION583,-7.468097868,-7.844,0.375902132,0.375902132
M06-2X__Def2TZVPP,IE-ARION583-308,ARION583,-31.20559173,-17.727,-13.47859173,13.47859173
M06-2X__Def2TZVPP,IE-ARION583-309,ARION583,-21.17031032,-10.73,-10.44031032,10.44031032
M06-2X__Def2TZVPP,IE-ARION583-310,ARION583,-13.39466022,-12.142,-1.252660217,1.252660217
M06-2X__Def2TZVPP,IE-ARION583-311,ARION583,-9.384948391,-9.958,0.573051609,0.573051609
M06-2X__Def2TZVPP,IE-ARION583-312,ARION583,-8.164814451,-8.355,0.190185549,0.190185549
M06-2X__Def2TZVPP,IE-ARION583-313,ARION583,-7.044237271,-6.425,-0.619237271,0.619237271
M06-2X__Def2TZVPP,IE-ARION583-314,ARION583,-6.492755104,-6.208,-0.284755104,0.284755104
M06-2X__Def2TZVPP,IE-ARION583-315,ARION583,-8.088566438,-7.321,-0.767566438,0.767566438
M06-2X__Def2TZVPP,IE-ARION583-316,ARION583,-2.971556636,-4.436,1.464443364,1.464443364
M06-2X__Def2TZVPP,IE-ARION583-317,ARION583,-1.294215864,-1.338,0.043784136,0.043784136
M06-2X__Def2TZVPP,IE-ARION583-318,ARION583,-2.125651605,-1.508,-0.617651605,0.617651605
M06-2X__Def2TZVPP,IE-ARION583-319,ARION583,-4.365837005,-5.174,0.808162995,0.808162995
M06-2X__Def2TZVPP,IE-ARION583-320,ARION583,-8.052431909,-7.498,-0.554431909,0.554431909
M06-2X__Def2TZVPP,IE-ARION583-321,ARION583,-8.566560474,-8.543,-0.023560474,0.023560474
M06-2X__Def2TZVPP,IE-ARION583-322,ARION583,-4.812576208,-5.143,0.330423792,0.330423792
M06-2X__Def2TZVPP,IE-ARION583-323,ARION583,-8.48004902,-8.41,-0.07004902,0.07004902
M06-2X__Def2TZVPP,IE-ARION583-324,ARION583,-2.271691335,-3.276,1.004308665,1.004308665
M06-2X__Def2TZVPP,IE-ARION583-325,ARION583,-13.59715243,-12.777,-0.820152432,0.820152432
M06-2X__Def2TZVPP,IE-ARION583-326,ARION583,-8.02585059,-8.597,0.57114941,0.57114941
M06-2X__Def2TZVPP,IE-ARION583-327,ARION583,-32.0712062,-18.486,-13.5852062,13.5852062
M06-2X__Def2TZVPP,IE-ARION583-328,ARION583,-21.84715402,-11.307,-10.54015402,10.54015402
M06-2X__Def2TZVPP,IE-ARION583-329,ARION583,-12.78923607,-11.38,-1.409236067,1.409236067
M06-2X__Def2TZVPP,IE-ARION583-330,ARION583,-9.890585191,-10.644,0.753414809,0.753414809
M06-2X__Def2TZVPP,IE-ARION583-331,ARION583,-9.777799487,-9.618,-0.159799487,0.159799487
M06-2X__Def2TZVPP,IE-ARION583-332,ARION583,-7.619723276,-7.096,-0.523723276,0.523723276
M06-2X__Def2TZVPP,IE-ARION583-333,ARION583,-6.867075194,-6.681,-0.186075194,0.186075194
M06-2X__Def2TZVPP,IE-ARION583-334,ARION583,-10.93289891,-10.413,-0.519898914,0.519898914
M06-2X__Def2TZVPP,IE-ARION583-335,ARION583,-3.945220996,-5.78,1.834779004,1.834779004
M06-2X__Def2TZVPP,IE-ARION583-336,ARION583,-1.550528998,-1.434,-0.116528998,0.116528998
M06-2X__Def2TZVPP,IE-ARION583-337,ARION583,-4.349823734,-3.474,-0.875823734,0.875823734
M06-2X__Def2TZVPP,IE-ARION583-338,ARION583,-3.003410607,-2.01,-0.993410607,0.993410607
M06-2X__Def2TZVPP,IE-ARION583-339,ARION583,-4.404918063,-5.179,0.774081937,0.774081937
M06-2X__Def2TZVPP,IE-ARION583-340,ARION583,-7.028652012,-6.182,-0.846652012,0.846652012
M06-2X__Def2TZVPP,IE-ARION583-341,ARION583,-8.443607143,-8.232,-0.211607143,0.211607143
M06-2X__Def2TZVPP,IE-ARION583-342,ARION583,-5.72330571,-6.007,0.28369429,0.28369429
M06-2X__Def2TZVPP,IE-ARION583-343,ARION583,-9.98312566,-9.868,-0.11512566,0.11512566
M06-2X__Def2TZVPP,IE-ARION583-344,ARION583,-3.088552779,-3.928,0.839447221,0.839447221
M06-2X__Def2TZVPP,IE-ARION583-345,ARION583,-14.6786603,-13.351,-1.327660297,1.327660297
M06-2X__Def2TZVPP,IE-ARION583-346,ARION583,-8.157989222,-8.808,0.650010778,0.650010778
M06-2X__Def2TZVPP,IE-ARION583-347,ARION583,-32.66639445,-18.932,-13.73439445,13.73439445
M06-2X__Def2TZVPP,IE-ARION583-348,ARION583,-22.84402904,-11.869,-10.97502904,10.97502904
M06-2X__Def2TZVPP,IE-ARION583-349,ARION583,-13.52179613,-12.014,-1.507796127,1.507796127
M06-2X__Def2TZVPP,IE-ARION583-350,ARION583,-10.54978386,-11.283,0.733216135,0.733216135
M06-2X__Def2TZVPP,IE-ARION583-351,ARION583,-9.689895615,-10.081,0.391104385,0.391104385
M06-2X__Def2TZVPP,IE-ARION583-352,ARION583,-7.950333452,-7.439,-0.511333452,0.511333452
M06-2X__Def2TZVPP,IE-ARION583-353,ARION583,-7.254622143,-6.848,-0.406622143,0.406622143
M06-2X__Def2TZVPP,IE-ARION583-354,ARION583,-9.805175408,-9.334,-0.471175408,0.471175408
M06-2X__Def2TZVPP,IE-ARION583-355,ARION583,-3.994001407,-5.023,1.028998593,1.028998593
M06-2X__Def2TZVPP,IE-ARION583-356,ARION583,-0.550026639,-0.568,0.017973361,0.017973361
M06-2X__Def2TZVPP,IE-ARION583-357,ARION583,-3.028648744,-2.469,-0.559648744,0.559648744
M06-2X__Def2TZVPP,IE-ARION583-358,ARION583,-4.785743794,-5.361,0.575256206,0.575256206
M06-2X__Def2TZVPP,IE-ARION583-359,ARION583,-7.208067001,-6.831,-0.377067001,0.377067001
M06-2X__Def2TZVPP,IE-ARION583-360,ARION583,-8.572799378,-8.443,-0.129799378,0.129799378
M06-2X__Def2TZVPP,IE-ARION583-361,ARION583,-4.324382972,-4.51,0.185617028,0.185617028
M06-2X__Def2TZVPP,IE-ARION583-362,ARION583,-5.9464974,-6.079,0.1325026,0.1325026
M06-2X__Def2TZVPP,IE-ARION583-363,ARION583,-3.172047873,-3.773,0.600952127,0.600952127
M06-2X__Def2TZVPP,IE-ARION583-364,ARION583,-12.97639918,-12.221,-0.755399184,0.755399184
M06-2X__Def2TZVPP,IE-ARION583-365,ARION583,-7.622838029,-7.995,0.372161971,0.372161971
M06-2X__Def2TZVPP,IE-ARION583-366,ARION583,-30.19229687,-17.575,-12.61729687,12.61729687
M06-2X__Def2TZVPP,IE-ARION583-367,ARION583,-11.7338606,-10.792,-0.941860604,0.941860604
M06-2X__Def2TZVPP,IE-ARION583-368,ARION583,-9.004299118,-9.589,0.584700882,0.584700882
M06-2X__Def2TZVPP,IE-ARION583-369,ARION583,-8.786637435,-8.98,0.193362565,0.193362565
M06-2X__Def2TZVPP,IE-ARION583-370,ARION583,-7.13839774,-6.652,-0.48639774,0.48639774
M06-2X__Def2TZVPP,IE-ARION583-371,ARION583,-6.186963573,-6.036,-0.150963573,0.150963573
M06-2X__Def2TZVPP,IE-ARION583-372,ARION583,-11.43561038,-10.69,-0.745610377,0.745610377
M06-2X__Def2TZVPP,IE-ARION583-373,ARION583,-2.844813447,-4.5,1.655186553,1.655186553
M06-2X__Def2TZVPP,IE-ARION583-374,ARION583,-2.722664897,-2.604,-0.118664897,0.118664897
M06-2X__Def2TZVPP,IE-ARION583-375,ARION583,-4.528700455,-3.633,-0.895700455,0.895700455
M06-2X__Def2TZVPP,IE-ARION583-376,ARION583,-5.409324228,-5.929,0.519675772,0.519675772
M06-2X__Def2TZVPP,IE-ARION583-377,ARION583,-7.562882706,-6.973,-0.589882706,0.589882706
M06-2X__Def2TZVPP,IE-ARION583-378,ARION583,-8.360979443,-8.375,0.014020557,0.014020557
M06-2X__Def2TZVPP,IE-ARION583-379,ARION583,-4.819330091,-5.035,0.215669909,0.215669909
M06-2X__Def2TZVPP,IE-ARION583-380,ARION583,-6.853115971,-6.844,-0.009115971,0.009115971
M06-2X__Def2TZVPP,IE-ARION583-381,ARION583,-1.616152627,-2.429,0.812847373,0.812847373
M06-2X__Def2TZVPP,IE-ARION583-382,ARION583,-13.9739978,-13.29,-0.683997797,0.683997797
M06-2X__Def2TZVPP,IE-ARION583-383,ARION583,-9.299562713,-9.684,0.384437287,0.384437287
M06-2X__Def2TZVPP,IE-ARION583-384,ARION583,-32.51801152,-19.835,-12.68301152,12.68301152
M06-2X__Def2TZVPP,IE-ARION583-385,ARION583,-22.74459681,-12.92,-9.824596815,9.824596815
M06-2X__Def2TZVPP,IE-ARION583-386,ARION583,-12.89277685,-11.835,-1.057776854,1.057776854
M06-2X__Def2TZVPP,IE-ARION583-387,ARION583,-9.938032053,-10.623,0.684967947,0.684967947
M06-2X__Def2TZVPP,IE-ARION583-388,ARION583,-9.952930529,-10.005,0.052069471,0.052069471
M06-2X__Def2TZVPP,IE-ARION583-389,ARION583,-7.733757252,-7.188,-0.545757252,0.545757252
M06-2X__Def2TZVPP,IE-ARION583-390,ARION583,-7.294245983,-7.048,-0.246245983,0.246245983
M06-2X__Def2TZVPP,IE-ARION583-391,ARION583,-12.19556754,-11.494,-0.701567539,0.701567539
M06-2X__Def2TZVPP,IE-ARION583-392,ARION583,-8.199554547,-9.091,0.891445453,0.891445453
M06-2X__Def2TZVPP,IE-ARION583-393,ARION583,-0.034880501,-0.081,0.046119499,0.046119499
M06-2X__Def2TZVPP,IE-ARION583-394,ARION583,-1.61380588,-0.879,-0.73480588,0.73480588
M06-2X__Def2TZVPP,IE-ARION583-395,ARION583,-5.495980193,-6.044,0.548019807,0.548019807
M06-2X__Def2TZVPP,IE-ARION583-396,ARION583,-8.939230699,-8.315,-0.624230699,0.624230699
M06-2X__Def2TZVPP,IE-ARION583-397,ARION583,-11.69167455,-11.491,-0.20067455,0.20067455
M06-2X__Def2TZVPP,IE-ARION583-398,ARION583,-5.233994436,-5.529,0.295005564,0.295005564
M06-2X__Def2TZVPP,IE-ARION583-399,ARION583,-8.091365365,-8.093,0.001634635,0.001634635
M06-2X__Def2TZVPP,IE-ARION583-400,ARION583,-2.111324693,-3.103,0.991675307,0.991675307
M06-2X__Def2TZVPP,IE-ARION583-401,ARION583,-14.53501483,-13.879,-0.656014829,0.656014829
M06-2X__Def2TZVPP,IE-ARION583-402,ARION583,-8.955536634,-9.235,0.279463366,0.279463366
M06-2X__Def2TZVPP,IE-ARION583-403,ARION583,-33.7625421,-21.05,-12.7125421,12.7125421
M06-2X__Def2TZVPP,IE-ARION583-404,ARION583,-13.3086443,-12.039,-1.269644296,1.269644296
M06-2X__Def2TZVPP,IE-ARION583-405,ARION583,-10.56206824,-11.382,0.819931757,0.819931757
M06-2X__Def2TZVPP,IE-ARION583-406,ARION583,-10.50517608,-10.611,0.105823924,0.105823924
M06-2X__Def2TZVPP,IE-ARION583-407,ARION583,-8.154911722,-7.66,-0.494911722,0.494911722
M06-2X__Def2TZVPP,IE-ARION583-408,ARION583,-7.802017263,-7.537,-0.265017263,0.265017263
M06-2X__Def2TZVPP,IE-ARION583-409,ARION583,-12.10175282,-11.318,-0.783752815,0.783752815
M06-2X__Def2TZVPP,IE-ARION583-410,ARION583,-4.334331646,-5.533,1.198668354,1.198668354
M06-2X__Def2TZVPP,IE-ARION583-411,ARION583,-9.116323542,-7.968,-1.148323542,1.148323542
M06-2X__Def2TZVPP,IE-ARION583-412,ARION583,-0.034598959,0.226,-0.260598959,0.260598959
M06-2X__Def2TZVPP,IE-ARION583-413,ARION583,-3.925586464,-2.858,-1.067586464,1.067586464
M06-2X__Def2TZVPP,IE-ARION583-414,ARION583,-6.808193773,-7.302,0.493806227,0.493806227
M06-2X__Def2TZVPP,IE-ARION583-415,ARION583,-10.23279252,-9.371,-0.861792522,0.861792522
M06-2X__Def2TZVPP,IE-ARION583-416,ARION583,-10.54270789,-10.28,-0.262707889,0.262707889
M06-2X__Def2TZVPP,IE-ARION583-417,ARION583,-7.387339865,-7.199,-0.188339865,0.188339865
M06-2X__Def2TZVPP,IE-ARION583-418,ARION583,-7.866758127,-7.911,0.044241873,0.044241873
M06-2X__Def2TZVPP,IE-ARION583-419,ARION583,-5.467817986,-6.128,0.660182014,0.660182014
M06-2X__Def2TZVPP,IE-ARION583-420,ARION583,-11.14439563,-10.868,-0.276395626,0.276395626
M06-2X__Def2TZVPP,IE-ARION583-421,ARION583,-13.52749904,-13.932,0.404500962,0.404500962
M06-2X__Def2TZVPP,IE-ARION583-422,ARION583,-25.15302091,-13.081,-12.07202091,12.07202091
M06-2X__Def2TZVPP,IE-ARION583-423,ARION583,-17.13390084,-7.975,-9.158900836,9.158900836
M06-2X__Def2TZVPP,IE-ARION583-424,ARION583,-11.15311958,-10.643,-0.51011958,0.51011958
M06-2X__Def2TZVPP,IE-ARION583-425,ARION583,-4.539836193,-5.405,0.865163807,0.865163807
M06-2X__Def2TZVPP,IE-ARION583-426,ARION583,-11.7726321,-11.984,0.211367903,0.211367903
M06-2X__Def2TZVPP,IE-ARION583-427,ARION583,-6.651607577,-6.508,-0.143607577,0.143607577
M06-2X__Def2TZVPP,IE-ARION583-428,ARION583,-6.655441303,-6.654,-0.001441303,0.001441303
M06-2X__Def2TZVPP,IE-ARION583-429,ARION583,-13.03553855,-12.33,-0.705538551,0.705538551
M06-2X__Def2TZVPP,IE-ARION583-430,ARION583,-3.856253381,-5.112,1.255746619,1.255746619
M06-2X__Def2TZVPP,IE-ARION583-431,ARION583,-10.78086934,-9.403,-1.377869342,1.377869342
M06-2X__Def2TZVPP,IE-ARION583-432,ARION583,-1.437173806,-1.325,-0.112173806,0.112173806
M06-2X__Def2TZVPP,IE-ARION583-433,ARION583,-3.655962047,-2.71,-0.945962047,0.945962047
M06-2X__Def2TZVPP,IE-ARION583-434,ARION583,-7.154138343,-7.661,0.506861657,0.506861657
M06-2X__Def2TZVPP,IE-ARION583-435,ARION583,-12.22964713,-11.44,-0.789647134,0.789647134
M06-2X__Def2TZVPP,IE-ARION583-436,ARION583,-11.39303321,-11.199,-0.194033214,0.194033214
M06-2X__Def2TZVPP,IE-ARION583-437,ARION583,-5.999006542,-6.025,0.025993458,0.025993458
M06-2X__Def2TZVPP,IE-ARION583-438,ARION583,-7.979379314,-8.253,0.273620686,0.273620686
M06-2X__Def2TZVPP,IE-ARION583-439,ARION583,-6.874620652,-7.446,0.571379348,0.571379348
M06-2X__Def2TZVPP,IE-ARION583-440,ARION583,-11.22578484,-10.981,-0.24478484,0.24478484
M06-2X__Def2TZVPP,IE-ARION583-441,ARION583,-14.57882411,-14.866,0.287175885,0.287175885
M06-2X__Def2TZVPP,IE-ARION583-442,ARION583,-25.98925134,-13.851,-12.13825134,12.13825134
M06-2X__Def2TZVPP,IE-ARION583-443,ARION583,-17.96796544,-8.722,-9.245965438,9.245965438
M06-2X__Def2TZVPP,IE-ARION583-444,ARION583,-11.72125783,-11.019,-0.702257828,0.702257828
M06-2X__Def2TZVPP,IE-ARION583-445,ARION583,-3.387671037,-4.438,1.050328963,1.050328963
M06-2X__Def2TZVPP,IE-ARION583-446,ARION583,-12.77108542,-12.969,0.197914583,0.197914583
M06-2X__Def2TZVPP,IE-ARION583-447,ARION583,-6.966673716,-6.982,0.015326284,0.015326284
M06-2X__Def2TZVPP,IE-ARION583-448,ARION583,-6.850253442,-6.719,-0.131253442,0.131253442
M06-2X__Def2TZVPP,IE-ARION583-449,ARION583,-9.093475401,-8.689,-0.404475401,0.404475401
M06-2X__Def2TZVPP,IE-ARION583-450,ARION583,-15.86698178,-15.98,0.113018224,0.113018224
M06-2X__Def2TZVPP,IE-ARION583-451,ARION583,-28.81451504,-26.632,-2.182515042,2.182515042
M06-2X__Def2TZVPP,IE-ARION583-452,ARION583,-10.67328434,-8.974,-1.699284337,1.699284337
M06-2X__Def2TZVPP,IE-ARION583-453,ARION583,-17.63400956,-17.585,-0.049009564,0.049009564
M06-2X__Def2TZVPP,IE-ARION583-454,ARION583,-28.23666392,-26.624,-1.612663924,1.612663924
M06-2X__Def2TZVPP,IE-ARION583-455,ARION583,-4.450613596,-5.137,0.686386404,0.686386404
M06-2X__Def2TZVPP,IE-ARION583-456,ARION583,-5.42419385,-5.441,0.01680615,0.01680615
M06-2X__Def2TZVPP,IE-ARION583-457,ARION583,-9.169523013,-9.111,-0.058523013,0.058523013
M06-2X__Def2TZVPP,IE-ARION583-458,ARION583,-4.200040621,-4.845,0.644959379,0.644959379
M06-2X__Def2TZVPP,IE-ARION583-459,ARION583,-8.100462506,-8.052,-0.048462506,0.048462506
M06-2X__Def2TZVPP,IE-ARION583-460,ARION583,-8.410096896,-9.246,0.835903104,0.835903104
M06-2X__Def2TZVPP,IE-ARION583-461,ARION583,-27.20892235,-14.941,-12.26792235,12.26792235
M06-2X__Def2TZVPP,IE-ARION583-462,ARION583,-19.86429567,-10.404,-9.460295665,9.460295665
M06-2X__Def2TZVPP,IE-ARION583-463,ARION583,-14.92754459,-13.876,-1.051544591,1.051544591
M06-2X__Def2TZVPP,IE-ARION583-464,ARION583,-11.53670162,-12.311,0.774298382,0.774298382
M06-2X__Def2TZVPP,IE-ARION583-465,ARION583,-13.22488355,-13.694,0.469116451,0.469116451
M06-2X__Def2TZVPP,IE-ARION583-466,ARION583,-3.154184681,-3.258,0.103815319,0.103815319
M06-2X__Def2TZVPP,IE-ARION583-467,ARION583,-2.980674536,-3.34,0.359325464,0.359325464
M06-2X__Def2TZVPP,IE-ARION583-468,ARION583,-13.12452782,-12.44,-0.684527817,0.684527817
M06-2X__Def2TZVPP,IE-ARION583-469,ARION583,-3.273273462,-4.456,1.182726538,1.182726538
M06-2X__Def2TZVPP,IE-ARION583-470,ARION583,-5.806828022,-5.619,-0.187828022,0.187828022
M06-2X__Def2TZVPP,IE-ARION583-471,ARION583,1.363407499,1.225,0.138407499,0.138407499
M06-2X__Def2TZVPP,IE-ARION583-472,ARION583,-1.519616759,-0.87,-0.649616759,0.649616759
M06-2X__Def2TZVPP,IE-ARION583-473,ARION583,-5.736337107,-6.338,0.601662893,0.601662893
M06-2X__Def2TZVPP,IE-ARION583-474,ARION583,-1.297761704,-1.314,0.016238296,0.016238296
M06-2X__Def2TZVPP,IE-ARION583-475,ARION583,-12.70703626,-12.33,-0.377036264,0.377036264
M06-2X__Def2TZVPP,IE-ARION583-476,ARION583,-0.671311584,-1.091,0.419688416,0.419688416
M06-2X__Def2TZVPP,IE-ARION583-477,ARION583,-12.93148936,-12.373,-0.558489357,0.558489357
M06-2X__Def2TZVPP,IE-ARION583-478,ARION583,0.286880851,-0.553,0.839880851,0.839880851
M06-2X__Def2TZVPP,IE-ARION583-479,ARION583,-17.12122678,-16.161,-0.960226778,0.960226778
M06-2X__Def2TZVPP,IE-ARION583-480,ARION583,-10.6772647,-10.965,0.2877353,0.2877353
M06-2X__Def2TZVPP,IE-ARION583-481,ARION583,-37.8937705,-24.895,-12.9987705,12.9987705
M06-2X__Def2TZVPP,IE-ARION583-482,ARION583,-14.87258597,-13.695,-1.177585971,1.177585971
M06-2X__Def2TZVPP,IE-ARION583-483,ARION583,-13.20240279,-13.649,0.446597211,0.446597211
